gtap12,year,rd_investment,unit
can,1967,755.316025691065,million 2017 PPP$
can,1968,763.098226362573,million 2017 PPP$
can,1969,763.531598812682,million 2017 PPP$
can,1970,763.075214360135,million 2017 PPP$
can,1971,749.778586804649,million 2017 PPP$
can,1972,669.085771180781,million 2017 PPP$
can,1973,564.387995247306,million 2017 PPP$
can,1974,679.865151648274,million 2017 PPP$
can,1975,724.652180284231,million 2017 PPP$
can,1976,688.346816790694,million 2017 PPP$
can,1977,688.117787655253,million 2017 PPP$
can,1978,848.657090462103,million 2017 PPP$
can,1979,900.571318961358,million 2017 PPP$
can,1980,907.291923785103,million 2017 PPP$
can,1981,937.455659701454,million 2017 PPP$
can,1982,968.499952880268,million 2017 PPP$
can,1983,1065.85324947616,million 2017 PPP$
can,1984,1098.92399676925,million 2017 PPP$
can,1985,1105.72488848961,million 2017 PPP$
can,1986,1020.78256126364,million 2017 PPP$
can,1987,847.620662909329,million 2017 PPP$
can,1988,853.843825985582,million 2017 PPP$
can,1989,875.285065134747,million 2017 PPP$
can,1990,894.550235368336,million 2017 PPP$
can,1991,947.178003751815,million 2017 PPP$
can,1992,903.71337694687,million 2017 PPP$
can,1993,935.388928008631,million 2017 PPP$
can,1994,887.491234372667,million 2017 PPP$
can,1995,834.134811404778,million 2017 PPP$
can,1996,843.916456435278,million 2017 PPP$
can,1997,778.660727062618,million 2017 PPP$
can,1998,793.411860365087,million 2017 PPP$
can,1999,881.035815204442,million 2017 PPP$
can,2000,874.109441930798,million 2017 PPP$
can,2001,885.245205689782,million 2017 PPP$
can,2002,808.66586949765,million 2017 PPP$
can,2003,799.568344489106,million 2017 PPP$
can,2004,732.261631591136,million 2017 PPP$
can,2005,855.90046207769694,million 2017 PPP$
can,2006,836.742987699545,million 2017 PPP$
can,2007,877.43095729463,million 2017 PPP$
can,2008,785.558550194191,million 2017 PPP$
can,2009,948.327022698755,million 2017 PPP$
can,2010,892.328880076489,million 2017 PPP$
can,2011,800.988936391711,million 2017 PPP$
can,2012,843.178925437076,million 2017 PPP$
can,2013,877.25780265268,million 2017 PPP$
can,2014,834.748004994614,million 2017 PPP$
can,2015,836.976139477866,million 2017 PPP$
can,2016,849.405850585333,million 2017 PPP$
can,2017,812.435659702517,million 2017 PPP$
can,2018,800.208178323697,million 2017 PPP$
can,2019,944.64870723065,million 2017 PPP$
can,2020,963.277241405907,million 2017 PPP$
can,2021,917.698632826158,million 2017 PPP$
can,2022,870.571460796475,million 2017 PPP$
che,1888,0,million 2017 PPP$
che,1889,0,million 2017 PPP$
che,1890,0,million 2017 PPP$
che,1891,0,million 2017 PPP$
che,1892,0,million 2017 PPP$
che,1893,0,million 2017 PPP$
che,1894,0,million 2017 PPP$
che,1895,0,million 2017 PPP$
che,1896,0,million 2017 PPP$
che,1897,0,million 2017 PPP$
che,1898,0,million 2017 PPP$
che,1899,0,million 2017 PPP$
che,1900,0,million 2017 PPP$
che,1901,0,million 2017 PPP$
che,1902,0,million 2017 PPP$
che,1903,0,million 2017 PPP$
che,1904,0,million 2017 PPP$
che,1905,0,million 2017 PPP$
che,1906,0,million 2017 PPP$
che,1907,0,million 2017 PPP$
che,1908,0,million 2017 PPP$
che,1909,0,million 2017 PPP$
che,1910,0,million 2017 PPP$
che,1911,0,million 2017 PPP$
che,1912,0,million 2017 PPP$
che,1913,0,million 2017 PPP$
che,1914,0,million 2017 PPP$
che,1915,0,million 2017 PPP$
che,1916,0,million 2017 PPP$
che,1917,0,million 2017 PPP$
che,1918,0,million 2017 PPP$
che,1919,0,million 2017 PPP$
che,1920,0,million 2017 PPP$
che,1921,0,million 2017 PPP$
che,1922,0,million 2017 PPP$
che,1923,0,million 2017 PPP$
che,1924,0,million 2017 PPP$
che,1925,0,million 2017 PPP$
che,1926,0,million 2017 PPP$
che,1927,0,million 2017 PPP$
che,1928,0,million 2017 PPP$
che,1929,0,million 2017 PPP$
che,1930,0,million 2017 PPP$
che,1931,0,million 2017 PPP$
che,1932,0,million 2017 PPP$
che,1933,0,million 2017 PPP$
che,1934,0,million 2017 PPP$
che,1935,0,million 2017 PPP$
che,1936,0,million 2017 PPP$
che,1937,0,million 2017 PPP$
che,1938,0,million 2017 PPP$
che,1939,0,million 2017 PPP$
che,1940,0,million 2017 PPP$
che,1941,0,million 2017 PPP$
che,1942,0,million 2017 PPP$
che,1943,0,million 2017 PPP$
che,1944,0,million 2017 PPP$
che,1945,0,million 2017 PPP$
che,1946,0,million 2017 PPP$
che,1947,0,million 2017 PPP$
che,1948,0,million 2017 PPP$
che,1949,0,million 2017 PPP$
che,1950,0,million 2017 PPP$
che,1951,0,million 2017 PPP$
che,1952,0,million 2017 PPP$
che,1953,0,million 2017 PPP$
che,1954,0,million 2017 PPP$
che,1955,0,million 2017 PPP$
che,1956,0,million 2017 PPP$
che,1957,0,million 2017 PPP$
che,1958,0,million 2017 PPP$
che,1959,0,million 2017 PPP$
che,1960,52.1377524182801,million 2017 PPP$
che,1961,56.2804965902347,million 2017 PPP$
che,1962,60.3418573038567,million 2017 PPP$
che,1963,65.4593506803678,million 2017 PPP$
che,1964,70.8454366146258,million 2017 PPP$
che,1965,77.8309656836041,million 2017 PPP$
che,1966,85.1005230046529,million 2017 PPP$
che,1967,93.5933180810622,million 2017 PPP$
che,1968,104.372667494609,million 2017 PPP$
che,1969,117.24159055305,million 2017 PPP$
che,1970,133.39702740219,million 2017 PPP$
che,1971,108.74012172282,million 2017 PPP$
che,1972,122.332636938173,million 2017 PPP$
che,1973,135.609047148517,million 2017 PPP$
che,1974,147.937142343837,million 2017 PPP$
che,1975,103.366336637681,million 2017 PPP$
che,1976,114.746116817976,million 2017 PPP$
che,1977,91.6704514523776,million 2017 PPP$
che,1978,94.8315015024595,million 2017 PPP$
che,1979,98.3086565575498,million 2017 PPP$
che,1980,107.159596697779,million 2017 PPP$
che,1981,117.081835217,million 2017 PPP$
che,1982,127.953383513523,million 2017 PPP$
che,1983,139.961298773502,million 2017 PPP$
che,1984,142.1298219167,million 2017 PPP$
che,1985,147.10525979301,million 2017 PPP$
che,1986,151.718948631189,million 2017 PPP$
che,1987,135.530577493015,million 2017 PPP$
che,1988,119.247175874915,million 2017 PPP$
che,1989,127.380230714857,million 2017 PPP$
che,1990,111.768606527024,million 2017 PPP$
che,1991,114.84789882746,million 2017 PPP$
che,1992,114.359836309561,million 2017 PPP$
che,1993,102.03226783806,million 2017 PPP$
che,1994,92.3629669794137,million 2017 PPP$
che,1995,93.6486651140308,million 2017 PPP$
che,1996,95.3228352123677,million 2017 PPP$
che,1997,115.132308451134,million 2017 PPP$
che,1998,130.074931342963,million 2017 PPP$
che,1999,130.888368276545,million 2017 PPP$
che,2000,126.752750141625,million 2017 PPP$
che,2001,131.0974296421,million 2017 PPP$
che,2002,137.085989415746,million 2017 PPP$
che,2003,138.764014338404,million 2017 PPP$
che,2004,141.108375069619,million 2017 PPP$
che,2005,137.933847824512,million 2017 PPP$
che,2006,132.081372623919,million 2017 PPP$
che,2007,130.870558771493,million 2017 PPP$
che,2008,129.165995223955,million 2017 PPP$
che,2009,143.793709899001,million 2017 PPP$
che,2010,159.561704421919,million 2017 PPP$
che,2011,181.847265007411,million 2017 PPP$
che,2012,206.574010323539,million 2017 PPP$
che,2013,202.940887902126,million 2017 PPP$
che,2014,229.040978311299,million 2017 PPP$
che,2015,247.057454219592,million 2017 PPP$
che,2016,243.171837822719,million 2017 PPP$
che,2017,238.869065760958,million 2017 PPP$
che,2018,248.104872470913,million 2017 PPP$
che,2019,260.689498909246,million 2017 PPP$
che,2020,269.063481618305,million 2017 PPP$
che,2021,272.391958803894,million 2017 PPP$
che,2022,276.125649481529,million 2017 PPP$
chl,1888,0,million 2017 PPP$
chl,1889,0,million 2017 PPP$
chl,1890,0,million 2017 PPP$
chl,1891,0,million 2017 PPP$
chl,1892,0,million 2017 PPP$
chl,1893,0,million 2017 PPP$
chl,1894,0,million 2017 PPP$
chl,1895,0,million 2017 PPP$
chl,1896,0,million 2017 PPP$
chl,1897,0,million 2017 PPP$
chl,1898,0,million 2017 PPP$
chl,1899,0,million 2017 PPP$
chl,1900,0,million 2017 PPP$
chl,1901,0,million 2017 PPP$
chl,1902,0,million 2017 PPP$
chl,1903,0,million 2017 PPP$
chl,1904,0,million 2017 PPP$
chl,1905,0,million 2017 PPP$
chl,1906,0,million 2017 PPP$
chl,1907,0,million 2017 PPP$
chl,1908,0,million 2017 PPP$
chl,1909,0,million 2017 PPP$
chl,1910,0,million 2017 PPP$
chl,1911,0,million 2017 PPP$
chl,1912,0,million 2017 PPP$
chl,1913,0,million 2017 PPP$
chl,1914,0,million 2017 PPP$
chl,1915,0,million 2017 PPP$
chl,1916,0,million 2017 PPP$
chl,1917,0,million 2017 PPP$
chl,1918,0,million 2017 PPP$
chl,1919,0,million 2017 PPP$
chl,1920,0,million 2017 PPP$
chl,1921,0,million 2017 PPP$
chl,1922,0,million 2017 PPP$
chl,1923,0,million 2017 PPP$
chl,1924,0,million 2017 PPP$
chl,1925,0,million 2017 PPP$
chl,1926,0,million 2017 PPP$
chl,1927,0,million 2017 PPP$
chl,1928,0,million 2017 PPP$
chl,1929,0,million 2017 PPP$
chl,1930,0,million 2017 PPP$
chl,1931,0,million 2017 PPP$
chl,1932,0,million 2017 PPP$
chl,1933,0,million 2017 PPP$
chl,1934,0,million 2017 PPP$
chl,1935,0,million 2017 PPP$
chl,1936,0,million 2017 PPP$
chl,1937,0,million 2017 PPP$
chl,1938,0,million 2017 PPP$
chl,1939,0,million 2017 PPP$
chl,1940,0,million 2017 PPP$
chl,1941,0,million 2017 PPP$
chl,1942,0,million 2017 PPP$
chl,1943,0,million 2017 PPP$
chl,1944,0,million 2017 PPP$
chl,1945,0,million 2017 PPP$
chl,1946,0,million 2017 PPP$
chl,1947,0,million 2017 PPP$
chl,1948,0,million 2017 PPP$
chl,1949,0,million 2017 PPP$
chl,1950,0,million 2017 PPP$
chl,1951,0,million 2017 PPP$
chl,1952,0,million 2017 PPP$
chl,1953,0,million 2017 PPP$
chl,1954,0,million 2017 PPP$
chl,1955,0,million 2017 PPP$
chl,1956,0,million 2017 PPP$
chl,1957,0,million 2017 PPP$
chl,1958,0,million 2017 PPP$
chl,1959,0,million 2017 PPP$
chl,1960,40.823439595833,million 2017 PPP$
chl,1961,40.823439595833,million 2017 PPP$
chl,1962,40.823439595833,million 2017 PPP$
chl,1963,40.823439595833,million 2017 PPP$
chl,1964,40.823439595833,million 2017 PPP$
chl,1965,59.934395169781,million 2017 PPP$
chl,1966,59.934395169781,million 2017 PPP$
chl,1967,59.934395169781,million 2017 PPP$
chl,1968,59.934395169781,million 2017 PPP$
chl,1969,59.934395169781,million 2017 PPP$
chl,1970,69.3551889226655,million 2017 PPP$
chl,1971,116.143713501984,million 2017 PPP$
chl,1972,109.377612947335,million 2017 PPP$
chl,1973,79.8853537984443,million 2017 PPP$
chl,1974,84.617016575006,million 2017 PPP$
chl,1975,91.0641286278641,million 2017 PPP$
chl,1976,101.353279968957,million 2017 PPP$
chl,1977,101.555306020091,million 2017 PPP$
chl,1978,88.2995616123449,million 2017 PPP$
chl,1979,83.5111897687982,million 2017 PPP$
chl,1980,89.2529828010304,million 2017 PPP$
chl,1981,104.844431905221,million 2017 PPP$
chl,1982,88.057222920833,million 2017 PPP$
chl,1983,84.3961200972692,million 2017 PPP$
chl,1984,97.8175916285674,million 2017 PPP$
chl,1985,83.5299039290112,million 2017 PPP$
chl,1986,129.535240221066,million 2017 PPP$
chl,1987,152.425330835475,million 2017 PPP$
chl,1988,134.379338934129,million 2017 PPP$
chl,1989,150.314373702101,million 2017 PPP$
chl,1990,117.696562002207,million 2017 PPP$
chl,1991,103.272438763596,million 2017 PPP$
chl,1992,118.65969543712,million 2017 PPP$
chl,1993,126.408126857198,million 2017 PPP$
chl,1994,159.333956144917,million 2017 PPP$
chl,1995,159.506896647769,million 2017 PPP$
chl,1996,212.002863614723,million 2017 PPP$
chl,1997,228.201412564992,million 2017 PPP$
chl,1998,197.066895998079,million 2017 PPP$
chl,1999,203.273450054588,million 2017 PPP$
chl,2000,182.393912069978,million 2017 PPP$
chl,2001,195.450401956735,million 2017 PPP$
chl,2002,196.515521240748,million 2017 PPP$
chl,2003,165.548074663247,million 2017 PPP$
chl,2004,166.834184828094,million 2017 PPP$
chl,2005,171.513621347768,million 2017 PPP$
chl,2006,166.277946821621,million 2017 PPP$
chl,2007,181.409687988995,million 2017 PPP$
chl,2008,206.90231543164,million 2017 PPP$
chl,2009,208.975973177407,million 2017 PPP$
chl,2010,205.07823371835,million 2017 PPP$
chl,2011,197.133011927231,million 2017 PPP$
chl,2012,210.563130783066,million 2017 PPP$
chl,2013,204.153897645292,million 2017 PPP$
chl,2014,190.583882609605,million 2017 PPP$
chl,2015,201.432026694439,million 2017 PPP$
chl,2016,217.071959230122,million 2017 PPP$
chl,2017,206.46087102672,million 2017 PPP$
chl,2018,225.09627938814,million 2017 PPP$
chl,2019,228.31001007881,million 2017 PPP$
chl,2020,216.581656503662,million 2017 PPP$
chl,2021,210.742265849797,million 2017 PPP$
chl,2022,209.087519152913,million 2017 PPP$
chn,1888,0,million 2017 PPP$
chn,1889,0,million 2017 PPP$
chn,1890,0,million 2017 PPP$
chn,1891,0,million 2017 PPP$
chn,1892,0,million 2017 PPP$
chn,1893,0,million 2017 PPP$
chn,1894,0,million 2017 PPP$
chn,1895,0,million 2017 PPP$
chn,1896,0,million 2017 PPP$
chn,1897,0,million 2017 PPP$
chn,1898,0,million 2017 PPP$
chn,1899,0,million 2017 PPP$
chn,1900,0,million 2017 PPP$
chn,1901,0,million 2017 PPP$
chn,1902,0,million 2017 PPP$
chn,1903,0,million 2017 PPP$
chn,1904,0,million 2017 PPP$
chn,1905,0,million 2017 PPP$
chn,1906,0,million 2017 PPP$
chn,1907,0,million 2017 PPP$
chn,1908,0,million 2017 PPP$
chn,1909,0,million 2017 PPP$
chn,1910,0,million 2017 PPP$
chn,1911,0,million 2017 PPP$
chn,1912,0,million 2017 PPP$
chn,1913,0,million 2017 PPP$
chn,1914,0,million 2017 PPP$
chn,1915,0,million 2017 PPP$
chn,1916,0,million 2017 PPP$
chn,1917,0,million 2017 PPP$
chn,1918,0,million 2017 PPP$
chn,1919,0,million 2017 PPP$
chn,1920,0,million 2017 PPP$
chn,1921,0,million 2017 PPP$
chn,1922,0,million 2017 PPP$
chn,1923,0,million 2017 PPP$
chn,1924,0,million 2017 PPP$
chn,1925,0,million 2017 PPP$
chn,1926,0,million 2017 PPP$
chn,1927,0,million 2017 PPP$
chn,1928,0,million 2017 PPP$
chn,1929,0,million 2017 PPP$
chn,1930,0,million 2017 PPP$
chn,1931,0,million 2017 PPP$
chn,1932,0,million 2017 PPP$
chn,1933,0,million 2017 PPP$
chn,1934,0,million 2017 PPP$
chn,1935,0,million 2017 PPP$
chn,1936,0,million 2017 PPP$
chn,1937,0,million 2017 PPP$
chn,1938,0,million 2017 PPP$
chn,1939,0,million 2017 PPP$
chn,1940,0,million 2017 PPP$
chn,1941,0,million 2017 PPP$
chn,1942,0,million 2017 PPP$
chn,1943,0,million 2017 PPP$
chn,1944,0,million 2017 PPP$
chn,1945,0,million 2017 PPP$
chn,1946,0,million 2017 PPP$
chn,1947,0,million 2017 PPP$
chn,1948,0,million 2017 PPP$
chn,1949,0,million 2017 PPP$
chn,1950,0,million 2017 PPP$
chn,1951,0,million 2017 PPP$
chn,1952,0,million 2017 PPP$
chn,1953,11.9316724293956,million 2017 PPP$
chn,1954,11.9316724293956,million 2017 PPP$
chn,1955,11.9316724293956,million 2017 PPP$
chn,1956,12.0844467242662,million 2017 PPP$
chn,1957,12.2372210191368,million 2017 PPP$
chn,1958,85.5536051275482,million 2017 PPP$
chn,1959,85.5536051275482,million 2017 PPP$
chn,1960,85.5536051275482,million 2017 PPP$
chn,1961,61.6648837104631,million 2017 PPP$
chn,1962,44.1198407799738,million 2017 PPP$
chn,1963,60.7510343162175,million 2017 PPP$
chn,1964,79.0111698386907,million 2017 PPP$
chn,1965,87.4140283782761,million 2017 PPP$
chn,1966,82.0378628088078,million 2017 PPP$
chn,1967,50.3442125013601,million 2017 PPP$
chn,1968,47.9667016722082,million 2017 PPP$
chn,1969,80.84257254332,million 2017 PPP$
chn,1970,102.220321037696,million 2017 PPP$
chn,1971,94.0102474236905,million 2017 PPP$
chn,1972,122.401884395196,million 2017 PPP$
chn,1973,117.277124677823,million 2017 PPP$
chn,1974,117.374388781711,million 2017 PPP$
chn,1975,137.970838912447,million 2017 PPP$
chn,1976,135.291998176721,million 2017 PPP$
chn,1977,142.235397897356,million 2017 PPP$
chn,1978,179.399578423761,million 2017 PPP$
chn,1979,203.381281220958,million 2017 PPP$
chn,1980,203.95368365228,million 2017 PPP$
chn,1981,182.070241200319,million 2017 PPP$
chn,1982,196.868055338361,million 2017 PPP$
chn,1983,242.109193207468,million 2017 PPP$
chn,1984,292.031084241037,million 2017 PPP$
chn,1985,334.701493502104,million 2017 PPP$
chn,1986,374.515537643125,million 2017 PPP$
chn,1987,380.882467636516,million 2017 PPP$
chn,1988,421.553421313551,million 2017 PPP$
chn,1989,490.723527623814,million 2017 PPP$
chn,1990,497.882868585993,million 2017 PPP$
chn,1991,534.435128041542,million 2017 PPP$
chn,1992,610.561865531271,million 2017 PPP$
chn,1993,615.813891719741,million 2017 PPP$
chn,1994,622.503314549267,million 2017 PPP$
chn,1995,638.388390249133,million 2017 PPP$
chn,1996,607.22636819754,million 2017 PPP$
chn,1997,613.851292459839,million 2017 PPP$
chn,1998,679.29891003301,million 2017 PPP$
chn,1999,932.529499046591,million 2017 PPP$
chn,2000,830.363768559287,million 2017 PPP$
chn,2001,892.789167553829,million 2017 PPP$
chn,2002,1161.33910234728,million 2017 PPP$
chn,2003,1374.41891452286,million 2017 PPP$
chn,2004,1511.85909521679,million 2017 PPP$
chn,2005,1673.31598271534,million 2017 PPP$
chn,2006,1960.11542631024,million 2017 PPP$
chn,2007,2306.40703002561,million 2017 PPP$
chn,2008,2742.32539698869,million 2017 PPP$
chn,2009,3503.05155666305,million 2017 PPP$
chn,2010,4040.38289460524,million 2017 PPP$
chn,2011,3921.47770921848,million 2017 PPP$
chn,2012,4496.38010880923,million 2017 PPP$
chn,2013,4751.25938689307,million 2017 PPP$
chn,2014,4925.5336531563,million 2017 PPP$
chn,2015,5742.49975568314,million 2017 PPP$
chn,2016,6199.79458354716,million 2017 PPP$
chn,2017,6580.30450337456,million 2017 PPP$
chn,2018,6900.81237537102,million 2017 PPP$
chn,2019,7505.63142996568,million 2017 PPP$
chn,2020,7646.67751850495,million 2017 PPP$
chn,2021,7788.89605038899,million 2017 PPP$
chn,2022,7963.6834961115,million 2017 PPP$
civ,1888,0,million 2017 PPP$
civ,1889,0,million 2017 PPP$
civ,1890,0,million 2017 PPP$
civ,1891,0,million 2017 PPP$
civ,1892,0,million 2017 PPP$
civ,1893,0,million 2017 PPP$
civ,1894,0,million 2017 PPP$
civ,1895,0,million 2017 PPP$
civ,1896,0,million 2017 PPP$
civ,1897,0,million 2017 PPP$
civ,1898,0,million 2017 PPP$
civ,1899,0,million 2017 PPP$
civ,1900,0,million 2017 PPP$
civ,1901,0,million 2017 PPP$
civ,1902,0,million 2017 PPP$
civ,1903,0,million 2017 PPP$
civ,1904,0,million 2017 PPP$
civ,1905,0,million 2017 PPP$
civ,1906,0,million 2017 PPP$
civ,1907,0,million 2017 PPP$
civ,1908,0,million 2017 PPP$
civ,1909,0,million 2017 PPP$
civ,1910,0,million 2017 PPP$
civ,1911,0,million 2017 PPP$
civ,1912,0,million 2017 PPP$
civ,1913,0,million 2017 PPP$
civ,1914,0,million 2017 PPP$
civ,1915,0,million 2017 PPP$
civ,1916,0,million 2017 PPP$
civ,1917,0,million 2017 PPP$
civ,1918,0,million 2017 PPP$
civ,1919,0,million 2017 PPP$
civ,1920,0,million 2017 PPP$
civ,1921,0,million 2017 PPP$
civ,1922,0,million 2017 PPP$
civ,1923,0,million 2017 PPP$
civ,1924,0,million 2017 PPP$
civ,1925,0,million 2017 PPP$
civ,1926,0,million 2017 PPP$
civ,1927,0,million 2017 PPP$
civ,1928,0,million 2017 PPP$
civ,1929,0,million 2017 PPP$
civ,1930,0,million 2017 PPP$
civ,1931,0,million 2017 PPP$
civ,1932,0,million 2017 PPP$
civ,1933,0,million 2017 PPP$
civ,1934,0,million 2017 PPP$
civ,1935,0,million 2017 PPP$
civ,1936,0,million 2017 PPP$
civ,1937,0,million 2017 PPP$
civ,1938,0,million 2017 PPP$
civ,1939,0,million 2017 PPP$
civ,1940,0,million 2017 PPP$
civ,1941,0,million 2017 PPP$
civ,1942,0,million 2017 PPP$
civ,1943,0,million 2017 PPP$
civ,1944,0,million 2017 PPP$
civ,1945,0,million 2017 PPP$
civ,1946,0,million 2017 PPP$
civ,1947,0,million 2017 PPP$
civ,1948,0,million 2017 PPP$
civ,1949,0,million 2017 PPP$
civ,1950,0,million 2017 PPP$
civ,1951,0,million 2017 PPP$
civ,1952,0,million 2017 PPP$
civ,1953,0,million 2017 PPP$
civ,1954,0,million 2017 PPP$
civ,1955,0,million 2017 PPP$
civ,1956,0,million 2017 PPP$
civ,1957,0,million 2017 PPP$
civ,1958,0,million 2017 PPP$
civ,1959,0,million 2017 PPP$
civ,1960,0,million 2017 PPP$
civ,1961,75.2978630146016,million 2017 PPP$
civ,1962,87.3493615467645,million 2017 PPP$
civ,1963,95.9861992547815,million 2017 PPP$
civ,1964,103.725540535914,million 2017 PPP$
civ,1965,108.814136556249,million 2017 PPP$
civ,1966,117.129545311382,million 2017 PPP$
civ,1967,117.000138849831,million 2017 PPP$
civ,1968,115.271936427831,million 2017 PPP$
civ,1969,124.902281808399,million 2017 PPP$
civ,1970,127.306737352051,million 2017 PPP$
civ,1971,144.810004877288,million 2017 PPP$
civ,1972,149.29748701171,million 2017 PPP$
civ,1973,146.275219974202,million 2017 PPP$
civ,1974,140.969555050621,million 2017 PPP$
civ,1975,145.502955606883,million 2017 PPP$
civ,1976,146.028930257057,million 2017 PPP$
civ,1977,143.578556291564,million 2017 PPP$
civ,1978,156.368923975161,million 2017 PPP$
civ,1979,161.52848482925,million 2017 PPP$
civ,1980,154.198234942697,million 2017 PPP$
civ,1981,164.421345405207,million 2017 PPP$
civ,1982,181.553769027941,million 2017 PPP$
civ,1983,181.896833468732,million 2017 PPP$
civ,1984,141.219792443279,million 2017 PPP$
civ,1985,157.528028301435,million 2017 PPP$
civ,1986,153.029701930096,million 2017 PPP$
civ,1987,163.576458813285,million 2017 PPP$
civ,1988,164.465970636436,million 2017 PPP$
civ,1989,156.276636644863,million 2017 PPP$
civ,1990,157.446019083193,million 2017 PPP$
civ,1991,154.215311860663,million 2017 PPP$
civ,1992,96.032206669518,million 2017 PPP$
civ,1993,91.7642179851347,million 2017 PPP$
civ,1994,93.0794668701593,million 2017 PPP$
civ,1995,83.9023545106403,million 2017 PPP$
civ,1996,53.4130608252941,million 2017 PPP$
civ,1997,55.0738120923436,million 2017 PPP$
civ,1998,85.2872098751528,million 2017 PPP$
civ,1999,82.508731110555,million 2017 PPP$
civ,2000,88.8375246878779,million 2017 PPP$
civ,2001,57.0715182546886,million 2017 PPP$
civ,2002,68.851228502114,million 2017 PPP$
civ,2003,67.775480209342,million 2017 PPP$
civ,2004,71.2656779484013,million 2017 PPP$
civ,2005,72.3207464087049,million 2017 PPP$
civ,2006,78.315780669246,million 2017 PPP$
civ,2007,81.743817132834,million 2017 PPP$
civ,2008,80.0173082458778,million 2017 PPP$
civ,2009,76.6277747645249,million 2017 PPP$
civ,2010,76.7182524380642,million 2017 PPP$
civ,2011,80.3718997648903,million 2017 PPP$
civ,2012,85.2965952976696,million 2017 PPP$
civ,2013,88.6847499290744,million 2017 PPP$
civ,2014,92.5395296345116,million 2017 PPP$
civ,2015,90.2460852439245,million 2017 PPP$
civ,2016,88.0362266132322,million 2017 PPP$
civ,2017,130.441931003119,million 2017 PPP$
civ,2018,106.496995508801,million 2017 PPP$
civ,2019,133.81331359926,million 2017 PPP$
civ,2020,111.849752349689,million 2017 PPP$
civ,2021,118.675358066051,million 2017 PPP$
civ,2022,120.345959392265,million 2017 PPP$
cmr,1888,0,million 2017 PPP$
cmr,1889,0,million 2017 PPP$
cmr,1890,0,million 2017 PPP$
cmr,1891,0,million 2017 PPP$
cmr,1892,0,million 2017 PPP$
cmr,1893,0,million 2017 PPP$
cmr,1894,0,million 2017 PPP$
cmr,1895,0,million 2017 PPP$
cmr,1896,0,million 2017 PPP$
cmr,1897,0,million 2017 PPP$
cmr,1898,0,million 2017 PPP$
cmr,1899,0,million 2017 PPP$
cmr,1900,0,million 2017 PPP$
cmr,1901,0,million 2017 PPP$
cmr,1902,0,million 2017 PPP$
cmr,1903,0,million 2017 PPP$
cmr,1904,0,million 2017 PPP$
cmr,1905,0,million 2017 PPP$
cmr,1906,0,million 2017 PPP$
cmr,1907,0,million 2017 PPP$
cmr,1908,0,million 2017 PPP$
cmr,1909,0,million 2017 PPP$
cmr,1910,0,million 2017 PPP$
cmr,1911,0,million 2017 PPP$
cmr,1912,0,million 2017 PPP$
cmr,1913,0,million 2017 PPP$
cmr,1914,0,million 2017 PPP$
cmr,1915,0,million 2017 PPP$
cmr,1916,0,million 2017 PPP$
cmr,1917,0,million 2017 PPP$
cmr,1918,0,million 2017 PPP$
cmr,1919,0,million 2017 PPP$
cmr,1920,0,million 2017 PPP$
cmr,1921,0,million 2017 PPP$
cmr,1922,0,million 2017 PPP$
cmr,1923,0,million 2017 PPP$
cmr,1924,0,million 2017 PPP$
cmr,1925,0,million 2017 PPP$
cmr,1926,0,million 2017 PPP$
cmr,1927,0,million 2017 PPP$
cmr,1928,0,million 2017 PPP$
cmr,1929,0,million 2017 PPP$
cmr,1930,0,million 2017 PPP$
cmr,1931,0,million 2017 PPP$
cmr,1932,0,million 2017 PPP$
cmr,1933,0,million 2017 PPP$
cmr,1934,0,million 2017 PPP$
cmr,1935,0,million 2017 PPP$
cmr,1936,0,million 2017 PPP$
cmr,1937,0,million 2017 PPP$
cmr,1938,0,million 2017 PPP$
cmr,1939,0,million 2017 PPP$
cmr,1940,0,million 2017 PPP$
cmr,1941,0,million 2017 PPP$
cmr,1942,0,million 2017 PPP$
cmr,1943,0,million 2017 PPP$
cmr,1944,0,million 2017 PPP$
cmr,1945,0,million 2017 PPP$
cmr,1946,0,million 2017 PPP$
cmr,1947,0,million 2017 PPP$
cmr,1948,0,million 2017 PPP$
cmr,1949,0,million 2017 PPP$
cmr,1950,0,million 2017 PPP$
cmr,1951,0,million 2017 PPP$
cmr,1952,0,million 2017 PPP$
cmr,1953,0,million 2017 PPP$
cmr,1954,0,million 2017 PPP$
cmr,1955,0,million 2017 PPP$
cmr,1956,0,million 2017 PPP$
cmr,1957,0,million 2017 PPP$
cmr,1958,0,million 2017 PPP$
cmr,1959,0,million 2017 PPP$
cmr,1960,0,million 2017 PPP$
cmr,1961,5.99673856427115,million 2017 PPP$
cmr,1962,5.99673856427115,million 2017 PPP$
cmr,1963,5.99673856427115,million 2017 PPP$
cmr,1964,5.99673856427115,million 2017 PPP$
cmr,1965,5.99673856427115,million 2017 PPP$
cmr,1966,5.99673856427115,million 2017 PPP$
cmr,1967,5.99673856427115,million 2017 PPP$
cmr,1968,5.99673856427115,million 2017 PPP$
cmr,1969,5.99673856427115,million 2017 PPP$
cmr,1970,7.46480925048408,million 2017 PPP$
cmr,1971,7.89405483174703,million 2017 PPP$
cmr,1972,8.19884459359055,million 2017 PPP$
cmr,1973,7.81256782623003,million 2017 PPP$
cmr,1974,7.44448993302785,million 2017 PPP$
cmr,1975,9.5653186925223,million 2017 PPP$
cmr,1976,12.9865837692158,million 2017 PPP$
